,bitcount,blowfish,bzip2,crc32,dijkstra,gsm,jpeg-c,jpeg-d,patricia,qsort,sha,stringsearch,stringsearch2,susan,tiff2bw,tiff2rgba,tiffdither,tiffmedian
192,542313146,746818,212005825,4396728,262065,53783399,13619562,3656805,521676,140447124,403796,420830,9376662,41988586,5698123,15190854,4556510,7081584
193,542313146,746818,212005825,4396728,262065,53783399,13619562,3656805,521676,140447124,403796,420830,9376662,41988586,5698123,15190854,4556510,7081584
194,542313146,746818,212005825,4396728,262065,53783399,13619562,3656805,521676,140447124,403796,420830,9376662,41988586,5698123,15190854,4556510,7081584
195,542313146,746818,212005825,4396728,262065,53783399,13619562,3656805,521676,140447124,403796,420830,9376662,41988586,5698123,15190854,4556510,7081584
196,542313146,746818,212005825,4396728,262065,53783399,13619562,3656805,521676,140447124,403796,420830,9376662,41988586,5698123,15190854,4556510,7081584
197,542313146,746818,212005825,4396728,262065,53783399,13619562,3656805,521676,140447124,403796,420830,9376662,41988586,5698123,15190854,4556510,7081584
198,542313146,746818,212005825,4396728,262065,53783399,13619562,3656805,521676,140447124,403796,420830,9376662,41988586,5698123,15190854,4556510,7081584
199,525719389,746818,212308069,4396728,262065,53298456,13620206,3655243,521676,140447124,403796,420830,9376662,41988586,5698552,12724317,4484133,7081063
200,525719389,746818,212308069,4396728,262065,53298456,13620206,3655243,521676,140447124,403796,420830,9376662,41988586,5698552,12724317,4484133,7081063
201,525719389,746818,212308069,4396728,262065,53298456,13620206,3655243,521676,140447124,403796,420830,9376662,41988586,5698552,12724317,4484133,7081063
202,525719389,746818,212308069,4396728,262065,53298456,13620206,3655243,521676,140447124,403796,420830,9376662,41988586,5698552,12724317,4484133,7081063
203,525719389,746818,212308069,4396728,262065,53298456,13620206,3655243,521676,140447124,403796,420830,9376662,41988586,5698552,12724317,4484133,7081063
204,525719389,746818,212308069,4396728,262065,53298456,13620206,3655243,521676,140447124,403796,420830,9376662,41988586,5698552,12724317,4484133,7081063
205,525719389,746818,212308069,4396728,262065,53298456,13620206,3655243,521676,140447124,403796,420830,9376662,41988586,5698552,12724317,4484133,7081063
206,525719389,746818,212308069,4396728,262065,53298456,13620206,3655243,521676,140447124,403796,420830,9376662,41988586,5698552,12724317,4484133,7081063
207,525719389,746818,212308069,4396728,262065,53298456,13620206,3655243,521676,140447124,403796,420830,9376662,41988586,5698552,12724317,4484133,7081063
208,525719389,746818,212308069,4396728,262065,53298456,13620206,3655243,521676,140447124,403796,420830,9376662,41988586,5698552,12724317,4484133,7081063
209,525719389,746818,212308069,4396728,262065,53298456,13620206,3655243,521676,140447124,403796,420830,9376662,41988586,5698552,12724317,4484133,7081063
210,525719389,746818,212308069,4396728,262065,53298456,13620206,3655243,521676,140447124,403796,420830,9376662,41988586,5698552,12724317,4484133,7081063
211,525719389,746818,212308069,4396728,262065,53298456,13620206,3655243,521676,140447124,403796,420830,9376662,41988586,5698552,12724317,4484133,7081063
212,524313112,746818,190426563,4396728,262065,53291222,13740035,3621252,518103,140603385,403792,419260,9376662,41988594,5698753,12761578,4485958,7080214
213,524313112,746818,190426563,4396728,262065,53291222,13740031,3621247,518103,140603385,403792,419260,9376662,41988594,5698749,12761582,4485951,7080210
214,524313112,746818,190426563,4396728,262065,53291222,13740031,3621247,518103,140603385,403792,419260,9376662,41988594,5698749,12761582,4485951,7080210
215,524313112,746818,190426563,4396728,262065,53291222,13740031,3621247,518103,140603385,403792,419260,9376662,41988594,5698749,12761582,4485951,7080210
216,524313112,746818,190426563,4396728,262065,53291222,13740031,3621247,518103,140603385,403792,419260,9376662,41988594,5698749,12761582,4485951,7080210
217,524313112,746818,190426563,4396728,262065,53291222,13740031,3621247,518103,140603385,403792,419260,9376662,41988594,5698749,12761582,4485951,7080210
218,524313112,746818,190426563,4396728,262065,53291222,13740031,3621247,518103,140603385,403792,419260,9376662,41988594,5698749,12761582,4485951,7080210
219,524313112,746818,190426563,4396728,262065,53291222,13740031,3621247,518103,140603385,403792,419260,9376662,41988594,5698749,12761582,4485951,7080210
220,524313112,746818,190426563,4396728,262065,53291222,13740031,3621247,518103,140603385,403792,419260,9376662,41988594,5698749,12761582,4485951,7080210
221,524313112,746818,190426563,4396728,262065,53291222,13740031,3621247,518103,140603385,403792,419260,9376662,41988594,5698749,12761582,4485951,7080210
222,524313112,746818,190426563,4396728,262065,53291222,13740031,3621247,518103,140603385,403792,419260,9376662,41988594,5698749,12761582,4485951,7080210
223,524313112,746288,190426693,4396728,262065,53243405,13401738,3620409,518103,140603385,403800,419027,9376662,41988578,5698754,12761583,4485707,7081408
224,524313112,746288,190426693,4396728,262065,53243405,13401738,3620409,518103,140603385,403800,419027,9376662,41988578,5698754,12761583,4485707,7081408
225,524313112,745784,190426563,4396728,262065,53247279,13401745,3620409,518103,140603385,403802,419752,9376662,41988578,5698754,12761583,4485707,7081408
226,524313112,745784,190426563,4396728,262065,53247279,13401745,3620409,518103,140603385,403802,419752,9376662,41988578,5698754,12761583,4485707,7081408
227,524313112,745784,190426563,4396728,262065,53247279,13401745,3620409,518103,140603385,403802,419752,9376662,41988578,5698754,12761583,4485707,7081408
228,525438132,745784,195839685,4396728,262065,53247279,13021241,3653048,517137,140447124,403806,419885,9376662,41988586,5698560,12761382,4485549,7081219
229,525438132,745784,195839685,4396728,262065,53247279,13021241,3653048,517137,140447124,403806,419885,9376662,41988586,5698560,12761382,4485549,7081219
230,525438132,745784,192171928,4396728,262065,53216821,13020881,3653361,512157,140447124,403806,420728,9376662,41988594,5698545,12728811,4483963,7077936
231,525438132,745784,192171928,4396728,262065,53216821,13020881,3653361,512157,140447124,403806,420728,9376662,41988594,5698545,12728811,4483963,7077936
232,525438132,745784,192171928,4396728,262065,53216821,13020881,3653361,512157,140447124,403806,420728,9376662,41988594,5698545,12728811,4483963,7077936
233,525438132,745784,192171928,4396728,262065,53216821,13020881,3653361,512157,140447124,403806,420728,9376662,41988594,5698545,12728811,4483963,7077936
234,524313112,745784,191129601,4396728,262065,53216821,13401501,3621639,512058,140603385,403802,419752,9376662,41988594,5698750,12729012,4484124,7078133
235,524313112,745784,191129601,4396728,262065,53216821,13401501,3621639,512058,140603385,403802,419752,9376662,41988594,5698750,12729012,4484124,7078133
236,524313112,745784,191129601,4396728,262065,53216821,13401501,3621639,512058,140603385,403802,419752,9376662,41988594,5698750,12729012,4484124,7078133
237,524313112,745784,191129601,4396728,262065,53216821,13401501,3621639,512058,140603385,403802,419752,9376662,41988594,5698750,12729012,4484124,7078133
238,525438132,745784,192171562,4396728,262065,53216821,13021000,3654288,512058,140447124,403806,420728,9376662,41988586,5698553,12728815,4483964,7077944
239,525438132,745784,192171562,4396728,262065,53216821,13021000,3654288,512058,140447124,403806,420728,9376662,41988586,5698553,12728815,4483964,7077944
240,525438132,745784,192171662,4396728,262065,53216821,13001006,3653014,512058,140447124,403806,420728,9376662,41988586,5698549,12728811,4483971,7077944
241,525438132,745784,192171662,4396728,262065,53216821,13001006,3653014,512058,140447124,403806,420728,9376662,41988586,5698549,12728811,4483971,7077944
242,525438132,745784,192171662,4396728,262065,53216821,13001006,3653014,512058,140447124,403806,420728,9376662,41988586,5698549,12728811,4483971,7077944
243,525438132,745784,192171662,4396728,262065,53216821,13001006,3653014,512058,140447124,403806,420728,9376662,41988586,5698549,12728811,4483971,7077944
244,525438132,745784,192171662,4396728,262065,53216821,13001006,3653014,512058,140447124,403806,420728,9376662,41988586,5698549,12728811,4483971,7077944
245,525438132,745784,192171662,4396728,262065,53216821,13001006,3653014,512058,140447124,403806,420728,9376662,41988586,5698549,12728811,4483971,7077944
246,525438132,745784,192171662,4396728,262065,53216821,13001006,3653014,512058,140447124,403806,420728,9376662,41988586,5698549,12728811,4483971,7077944
247,525438132,745784,192171662,4396728,262065,53216821,13001006,3653014,512058,140447124,403806,420728,9376662,41988586,5698549,12728811,4483971,7077944
248,525438132,745784,192171662,4396728,262065,53216844,13001018,3653038,512058,140447124,403806,420728,9376662,41988586,5698553,12728811,4483979,7077944
249,525438132,745784,192171662,4396728,262065,53216844,13001018,3653038,512058,140447124,403806,420728,9376662,41988586,5698553,12728811,4483979,7077944
250,525438132,745784,192171662,4396728,262065,53216844,13001018,3653038,512058,140447124,403806,420728,9376662,41988586,5698553,12728811,4483979,7077944
251,525438132,745784,192171662,4396728,262065,53216844,13001018,3653038,512058,140447124,403806,420728,9376662,41988586,5698553,12728811,4483979,7077944
252,525438132,745784,192171662,4396728,262065,53216844,13001018,3653038,512058,140447124,403806,420728,9376662,41988586,5698553,12728811,4483979,7077944
253,525438132,745784,192171662,4396728,262065,53216844,13001018,3653038,512058,140447124,403806,420728,9376662,41988586,5698553,12728811,4483979,7077944
254,525438132,745784,192171662,4396728,262065,53216844,13001018,3653038,512058,140447124,403806,420728,9376662,41988586,5698553,12728811,4483979,7077944
255,525438132,745784,192171662,4396728,262065,53216844,13001018,3653038,512058,140447124,403806,420728,9376662,41988586,5698553,12728811,4483979,7077944
256,525438132,745784,192171662,4396728,262065,53216844,13001018,3653038,512058,140447124,403806,420728,9376662,41988586,5698553,12728811,4483979,7077944
257,525438132,745784,192171662,4396728,262065,53216844,13001018,3653038,512058,140447124,403806,420728,9376662,41988586,5698553,12728811,4483979,7077944
258,525438132,745784,192171662,4396728,262065,53216844,13001018,3653038,512058,140447124,403806,420728,9376662,41988586,5698553,12728811,4483979,7077944
259,525438132,745784,192171662,4396728,262065,53216844,13001018,3653038,512058,140447124,403806,420728,9376662,41988586,5698553,12728811,4483979,7077944
260,525438132,745784,192171662,4396728,262065,53216844,13001018,3653038,512058,140447124,403806,420728,9376662,41988586,5698553,12728811,4483979,7077944
261,525438132,745784,192171662,4396728,262065,53216844,13001018,3653038,512058,140447124,403806,420728,9376662,41988586,5698553,12728811,4483979,7077944
262,525438132,745784,192171662,4396728,262065,53216844,13001018,3653038,512058,140447124,403806,420728,9376662,41988586,5698553,12728811,4483979,7077944
263,525438132,745784,192171662,4396728,262065,53216844,13001018,3653038,512058,140447124,403806,420728,9376662,41988586,5698553,12728811,4483979,7077944
264,524313112,745784,191129609,4396728,262065,53216844,13381504,3620356,512058,140603385,403802,419752,9376662,41988594,5698754,12729012,4484105,7078129
265,524313112,745784,191129609,4396728,262065,53216844,13381500,3620357,512058,140603385,403802,419752,9376662,41988594,5698754,12729012,4484105,7078129
266,524313112,745784,191129609,4396728,262065,53216844,13381500,3620348,512069,140603385,403802,419752,9376662,41988594,5698754,12729012,4484105,7078129
267,524313112,745784,191129609,4396728,262065,53216844,13381500,3620348,512069,140603385,403802,419752,9376662,41988594,5698754,12729012,4484105,7078129
268,524313112,745784,191129609,4396728,262065,53216844,13381500,3620348,512069,140603385,403802,419752,9376662,41988594,5698754,12729012,4484105,7078129
269,524313112,745784,191129609,4396728,262065,53216844,13381500,3620348,512069,140603385,403802,419752,9376662,41988594,5698754,12729012,4484105,7078129
270,524313112,745784,191129609,4396728,262065,53216844,13381500,3620348,512069,140603385,403802,419752,9376662,41988594,5698754,12729012,4484105,7078129
271,524313112,745784,191129609,4396728,262065,53216844,13381500,3620348,512069,140603385,403802,419752,9376662,41988594,5698754,12729012,4484105,7078129
272,524313112,745784,191129609,4396728,262065,53216844,13381500,3620348,512069,140603385,403802,419752,9376662,41988594,5698754,12729012,4484105,7078129
273,524313112,745784,191129609,4396728,262065,53216844,13381500,3620348,512069,140603385,403802,419752,9376662,41988594,5698754,12729012,4484105,7078129
274,524313112,745784,191129609,4396728,262065,53216844,13381500,3620348,512069,140603385,403802,419752,9376662,41988594,5698754,12729012,4484105,7078129
275,524313112,745784,191129609,4396728,262065,53216844,13381500,3620348,512069,140603385,403802,419752,9376662,41988594,5698754,12729012,4484105,7078129
276,524313112,745784,191129609,4396728,262065,53216844,13381500,3620348,512069,140603385,403802,419752,9376662,41988594,5698754,12729012,4484105,7078129
277,524313112,745784,191129609,4396728,262065,53216844,13381500,3620348,512069,140603385,403802,419752,9376662,41988594,5698754,12729012,4484105,7078129
278,524313112,745784,191129609,4396728,262065,53216844,13381500,3620348,512069,140603385,403802,419752,9376662,41988594,5698754,12729012,4484105,7078129
